"Capa","Nombre","Latitud","Longitud"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","P16D-NAPD3","-2.918871","-79.060281"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","P31-Nap D4","-2.920181","-79.064877"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A4-N8","-2.922604","-79.06592"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A4-N7","-2.9240826","-79.0660567"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A4-N6","-2.924132","-79.067283"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","P58Dnapip65 cuarta","-2.924696","-79.069481"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","P61D napip65 quinta","-2.92462","-79.070017"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 3","-2.918737","-79.037878"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 4","-2.918587","-79.036955"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 5","-2.917247","-79.0357"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 6","-2.916369","-79.03452"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 7","-2.915642","-79.034184"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 8","-2.914731","-79.033701"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 9","-2.914611","-79.03452"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 10","-2.913422","-79.03438"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0205-2","-2.9131528","-79.0362506"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 2","-2.920607","-79.037155"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 3","-2.919896","-79.036182"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 4","-2.918289","-79.034906"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 5","-2.918771","-79.03409"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 6","-2.9193","-79.0334"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 7","-2.91891","-79.033007"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 8","-2.919407","-79.03208"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 9","-2.918535","-79.03085"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 10","-2.918417","-79.030292"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 11","-2.918192","-79.029498"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 12","-2.917982","-79.028411"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 13","-2.9172","-79.028361"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 14","-2.916107","-79.028132"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 15","-2.916117","-79.029488"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 16","-2.916932","-79.031093"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 17","-2.916621","-79.032155"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 18","-2.916117","-79.032996"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 31","-2.924108","-79.062795"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","D6","-2.9198969","-79.0630118"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","Punto 174","-2.9140147","-79.0316581"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM0904-1","-2.9146033","-79.0182335"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0904-2","-2.9162162","-79.0177275"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-3","-2.9116833","-79.0141883"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-2","-2.914105","-79.0155144"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-1","-2.9149229","-79.0145581"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0907-1","-2.9160686","-79.0185792"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0907-2","-2.9162529","-79.0168684"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0907-6","-2.9182331","-79.0171737"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0907-4","-2.9191394","-79.0199619"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-4","-2.9144541","-79.0120585"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","EDF1","-2.9313644","-79.041252"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0917-6","-2.9152133","-79.0299761"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0917-1","-2.9152379","-79.0276434"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0917-5","-2.9161732","-79.0250915"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0917-2","-2.9170801","-79.0262246"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0917-3","-2.9176541","-79.0244744"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0910-4","-2.9154385","-79.0233972"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0910-3","-2.9149574","-79.0215269"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0910-1","-2.9127965","-79.0209028"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0910-2","-2.9105709","-79.0194338"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0909-1","-2.9113523","-79.017513"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0909-2","-2.9108256","-79.0157354"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0909-3","-2.9133763","-79.0188725"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0909-4","-2.9142591","-79.0197651"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0908-2","-2.9158597","-79.0212432"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0908-1","-2.9170183","-79.0202796"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0908-3","-2.9166607","-79.0225413"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0908-4","-2.9174788","-79.0217087"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","D-N11 Ext 1","-2.9120362","-79.0415027"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","D-N11","-2.9144205","-79.0419719"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0912-2","-2.9137378","-79.0269855"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0912-3","-2.915274","-79.0256194"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0912-1","-2.9123951","-79.0280928"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0911-3","-2.9118301","-79.0252776"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0912-4","-2.9141636","-79.0238978"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0911-4","-2.912738","-79.0232647"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0911-5","-2.9085972","-79.020976"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0911-2","-2.9077782","-79.0227816"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0911-1","-2.9102314","-79.0239752"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1013A-3","-2.9050153","-79.0305611"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1013B-3","-2.9064624","-79.0320939"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1013B-1","-2.9069181","-79.0296326"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1013A-1","-2.9058194","-79.0293907"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0913-2","-2.9075865","-79.0264675"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0913-1","-2.9098293","-79.0280618"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0915-3","-2.909782","-79.0292456"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0916-1","-2.9095928","-79.0318436"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0915-1","-2.9113543","-79.0312606"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0913-4","-2.9115709","-79.0277273"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0913-3","-2.9072724","-79.0248465"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0916-2","-2.909169","-79.0333049"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0916-3","-2.9102301","-79.034312"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0916-4","-2.9123433","-79.0337367"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0915-2","-2.91283","-79.0320142"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0913-5","-2.9128626","-79.03057"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0912-5","-2.9133656","-79.0258299"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM6006-2","-2.8955569","-78.9632275"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM5117-2","-2.8876278","-79.0298533"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","D-N11 Ext 2","-2.9112854","-79.0381449"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-5","-2.9122552","-79.0108785"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-6","-2.911648","-79.0111752"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-7","-2.9080213","-79.0135208"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","ext  SM0811-7 ","-2.8472407","-78.9177853"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0905-8 ED","-2.9078927","-79.0112173"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1013A-5","-2.9052296","-79.0280852"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1008B-5","-2.9033464","-79.0127449"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1014B-1","-2.9045771","-79.03341"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1014A-1","-2.9018053","-79.031033"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1011B-1","-2.8996153","-79.0244142"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1030A-1","-2.8960223","-79.0652672"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1014A-2","-2.9010737","-79.0335087"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1014A-5","-2.8992366","-79.0364555"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A1-N5","-2.906775","-79.0650588"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A1-N1","-2.908524","-79.060756"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","A1-N7","-2.908653","-79.057557"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1030B-2","-2.8919894","-79.0535196"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","D-N8 Ext","-2.9157098","-79.0403884"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM0205-1","-2.9136325","-79.0368132"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1011A-3","-2.8933412","-79.0177372"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1033A-1","-2.9029262","-79.0525557"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1033B-1","-2.9028078","-79.0483959"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","J-N7","-2.9341612","-79.0388358"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","KM2045-1","-2.9163668","-79.0464962"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1035A-1","-2.8923387","-79.0589145"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1035A-3","-2.8912262","-79.0603606"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1030C-1","-2.8947325","-79.0512656"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1036A-1","-2.8853186","-79.0642342"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1037A-1","-2.8848058","-79.043777"
"CUENCA 14/12/2021 Konnek Zona de Cobertura","SM1036A-3","-2.8816591","-79.0611719"
"SININCAY/REDANILLO","SM5501-1","-2.850416","-79.0155"
"SININCAY/REDANILLO","SM5502-2","-2.851516","-79.014354"
"SININCAY/REDANILLO","SM5503-3","-2.849995","-79.016354"
"SININCAY/REDANILLO","SM015810-1","-2.869988","-78.929695"
"SININCAY/REDANILLO","SM015810-2","-2.872066","-78.92833"
"SININCAY/REDANILLO","SM015810-3","-2.867595","-78.929224"
"SININCAY/REDANILLO","SM015810-4","-2.869735","-78.926646"
"SININCAY/REDANILLO","SM015810-5","-2.873036","-78.925971"
"SININCAY/REDANILLO","SM015810-6","-2.878852","-78.921956"
"SININCAY/REDANILLO","SM015810-7","-2.881344","-78.920753"
"SININCAY/REDANILLO","SM7247-1","-2.913255","-78.948125"
"SININCAY/REDANILLO","SM7247-2","-2.917669","-78.942648"
"SININCAY/REDANILLO","SM7247-3","-2.91933","-78.941209"
"SININCAY/REDANILLO","SM7247-4","-2.915629","-78.938344"
"SININCAY/REDANILLO","SM7247-5","-2.917494","-78.936794"
"SININCAY/REDANILLO","SM7247-6","-2.890079","-78.928194"
"SININCAY/REDANILLO","SM0804-6","-2.8784701","-78.948965"
"SININCAY/REDANILLO","SM015819-1","-2.8505332","-78.9016302"
"SININCAY/REDANILLO","SM015819-2","-2.8460776","-78.8888901"
"SININCAY/REDANILLO","CAJA UNAE","-2.8157614","-78.8772901"
"SININCAY/REDANILLO","C6N1","-2.7440692","-78.8250175"
"SININCAY/REDANILLO","C4N8","-2.7462356","-78.8258415"
"SININCAY/REDANILLO","c4N7","-2.7478729","-78.8266475"
"SININCAY/REDANILLO","C4N6","-2.7487885","-78.8313096"
"SININCAY/REDANILLO","C4N5","-2.7456825","-78.8358054"
"SININCAY/REDANILLO","C4N4","-2.7417766","-78.8367759"
"SININCAY/REDANILLO","SM0804-4","-2.8859534","-78.9551741"
"SININCAY/REDANILLO","SM7071-2","-2.8824668","-78.9813731"
"SININCAY/REDANILLO","SM7071-3","-2.88277","-78.9847036"
"SININCAY/REDANILLO","SM7071-6","-2.8849879","-78.9837381"
"SININCAY/REDANILLO","SM7071-7","-2.8867548","-78.9859515"
"SININCAY/REDANILLO","SM7071-4","-2.8848662","-78.9866083"
"SININCAY/REDANILLO","SM7071-5","-2.8827942","-78.9874035"
"SININCAY/REDANILLO","SM7071-8","-2.8846474","-78.9890694"
"SININCAY/REDANILLO","SM7072-1","-2.8859447","-78.9909551"
"SININCAY/REDANILLO","SM7072-7","-2.8873157","-78.9917183"
"SININCAY/REDANILLO","SM7072-2","-2.8869728","-78.9891625"
"SININCAY/REDANILLO","SM7072-3","-2.8888033","-78.9884809"
"SININCAY/REDANILLO","SM7072-4","-2.8887998","-78.9915691"
"SININCAY/REDANILLO","SM7072-5","-2.89066","-78.9905719"
"SININCAY/REDANILLO","SM7072-8","-2.8916108","-78.9938426"
"SININCAY/REDANILLO","SM7072-6","-2.8898531","-78.9950954"
"SININCAY/REDANILLO","SM7075-3","-2.890208","-79.0065987"
"SININCAY/REDANILLO","SM7075-1","-2.888565","-79.00763"
"SININCAY/REDANILLO","SM7075-2","-2.8898982","-79.0086845"
"SININCAY/REDANILLO","SM7075-4","-2.8895909","-79.0109365"
"SININCAY/REDANILLO","SM7075-5","-2.8909858","-79.0109956"
"SININCAY/REDANILLO","SM7075-7","-2.8929895","-79.0113265"
"SININCAY/REDANILLO","SM7075-8","-2.8900272","-79.0129997"
"SININCAY/REDANILLO","SM7076-7","-2.8890251","-79.0146597"
"SININCAY/REDANILLO","SM7076-6","-2.8922329","-79.0143335"
"SININCAY/REDANILLO","SM7076-1","-2.890143","-79.0154814"
"SININCAY/REDANILLO","SM7076-5","-2.8888239","-79.0171938"
"SININCAY/REDANILLO","SM7076-2","-2.8897411","-79.0190824"
"SININCAY/REDANILLO","SM7076-3","-2.8894184","-79.0209505"
"SININCAY/REDANILLO","SM7076-4","-2.8913804","-79.0171711"
"SININCAY/REDANILLO","SM7077-1","-2.8912921","-79.0183894"
"SININCAY/REDANILLO","SM7077-6","-2.8924571","-79.0186718"
"SININCAY/REDANILLO","SM7077-5  ED","-2.8909261","-79.0190221"
"SININCAY/REDANILLO","SM7077-2","-2.8925943","-79.0193387"
"SININCAY/REDANILLO","SM7077-3 ED","-2.8921885","-79.0216923"
"SININCAY/REDANILLO","SM7077-4","-2.8921398","-79.0222156"
"SININCAY/REDANILLO","SM7077-7","-2.8933049","-79.0234232"
"SININCAY/REDANILLO","SM7073-1","-2.8871734","-78.9942205"
"SININCAY/REDANILLO","SM7073-2","-2.8866796","-78.9973692"
"SININCAY/REDANILLO","SM7073-3","-2.8890516","-78.9972461"
"SININCAY/REDANILLO","SM7073-4","-2.8875874","-78.9990471"
"SININCAY/REDANILLO","SM7073-5","-2.8904078","-78.999746"
"SININCAY/REDANILLO","SM7073-6","-2.8919266","-78.9980345"
"SININCAY/REDANILLO","SM7074-3","-2.885707","-79.0010289"
"SININCAY/REDANILLO","SM7074-1","-2.8875302","-79.0022044"
"SININCAY/REDANILLO","SM7074-5","-2.8850801","-79.0048553"
"SININCAY/REDANILLO","SM7074-2","-2.8869195","-79.004657"
"SININCAY/REDANILLO","SM7074-4","-2.8897596","-79.0026399"
"SININCAY/REDANILLO","SM7074-6","-2.8886843","-79.0046736"
"SININCAY/REDANILLO","SM7074-8","-2.8873443","-79.006116"
"SININCAY/REDANILLO","SM7074-7","-2.885663","-79.0063864"
"SININCAY/REDANILLO","SM100C1-6","-2.8489096","-78.9902745"
"SININCAY/REDANILLO","SM100C1-7","-2.8490891","-78.9901297"
"SININCAY/REDANILLO","SM4904-2","-2.8767109","-78.9773614"
"SININCAY/REDANILLO","SM1512-5","-2.8757564","-78.9812308"
"SININCAY/REDANILLO","SM7077-8","-2.8947313","-79.0130809"
"SININCAY/REDANILLO","KM0918-1","-2.9175291","-79.0047623"
"SININCAY/REDANILLO","SM1207-1","-2.9162834","-78.9934137"
"SININCAY/REDANILLO","EXT:SM7077-6","-2.8951813","-79.0180533"
"SININCAY/REDANILLO","SM5410-4","-2.8258003","-78.9847064"
"SININCAY/REDANILLO","SM5501-4","-2.8478306","-79.0111266"
"SININCAY/REDANILLO","CAJA UNAE  exte","-2.8108941","-78.8758226"
"SININCAY/REDANILLO","ext-SM0302-8 MANGA","-2.9055559","-79.0037457"
"SININCAY/REDANILLO","ext-SM0302-8  MANGA","-2.9039525","-79.0040153"
"SININCAY/REDANILLO","SM1207-7/SM1207-5","-2.9147794","-78.9889592"
"SININCAY/REDANILLO","Punto 93","-2.8015297","-78.8788312"
"SININCAY/REDANILLO","A1-N8","-2.9091393","-79.0557817"
"SININCAY/REDANILLO","extSM015803-1","-2.8570058","-78.9170252"
"SININCAY/REDANILLO","SM5119-5 ED","-2.8915534","-79.0326907"
"SININCAY/REDANILLO","SM5120-1 ED","-2.8913056","-79.0331353"
"SININCAY/REDANILLO","SM5120-3 ED","-2.891845","-79.0273859"
"SININCAY/REDANILLO","SM1011A-1","-2.8993676","-79.0186143"
"SININCAY/REDANILLO","","-2.913748","-78.995619"
"SININCAY/REDANILLO","","-2.912518","-78.994728"
"SININCAY/REDANILLO","","-2.908549","-78.999812"
"SININCAY/REDANILLO","","-2.908663","-78.99806"
"SININCAY/REDANILLO","","-2.911351","-78.997218"
"SININCAY/REDANILLO","","-2.912475","-78.999222"
"SININCAY/REDANILLO","","-2.90687","-79.003585"
"SININCAY/REDANILLO","","-2.904081","-79.004138"
"SININCAY/REDANILLO","","-2.905167","-79.006511"
"SININCAY/REDANILLO","","-2.911465","-79.001328"
"SININCAY/REDANILLO","","-2.911278","-79.0039"
"SININCAY/REDANILLO","","-2.908859","-79.006092"
"SININCAY/REDANILLO","","-2.913859","-79.008406"
"SININCAY/REDANILLO","","-2.912372","-79.006266"
"SININCAY/REDANILLO","","-2.913362","-79.005718"
"SININCAY/REDANILLO","","-2.914389","-79.003118"
"SININCAY/REDANILLO","","-2.916384","-79.001121"
"SININCAY/REDANILLO","","-2.914651","-79.000403"
"SININCAY/REDANILLO","","-2.914973","-78.998387"
"SININCAY/REDANILLO","","-2.907841","-79.005503"
"SININCAY/REDANILLO","","-2.908849","-79.003411"
"SININCAY/REDANILLO","","-2.90921","-79.010068"
"SININCAY/REDANILLO","","-2.908283","-79.017843"
"SININCAY/REDANILLO","","-2.910644","-79.013403"
"SININCAY/REDANILLO","","-2.913162","-79.011426"
"SININCAY/REDANILLO","","-2.914401","-79.010448"
"SININCAY/REDANILLO","","-2.907967","-79.009545"
"SININCAY/REDANILLO","","-2.908199","-79.013208"
"SININCAY/REDANILLO","","-2.906432","-79.012402"
"SININCAY/REDANILLO","","-2.90712","-79.01675"
"SININCAY/REDANILLO","","-2.904925","-79.01522"
"SININCAY/REDANILLO","","-2.905795","-79.020941"
"SININCAY/REDANILLO","","-2.904749","-79.021851"
"SININCAY/REDANILLO","","-2.906428","-79.021109"
"SININCAY/REDANILLO","","-2.905851","-79.022197"
"SININCAY/REDANILLO","","-2.905077","-79.023979"
"SININCAY/REDANILLO","","-2.906005","-79.01975"
"SININCAY/REDANILLO","","-2.904065","-79.01859"
"SININCAY/REDANILLO","","-2.903116","-79.019795"
"SININCAY/REDANILLO","","-2.903352","-79.016726"
"SININCAY/REDANILLO","","-2.902452","-79.015711"
"SININCAY/REDANILLO","SM4904-1","-2.8786772","-78.9775787"
"SININCAY/REDANILLO","SM1012A-1","-2.8967407","-79.0216948"
"SININCAY/REDANILLO","SM1207-6","-2.9061869","-79.0023489"
"SININCAY/REDANILLO","SM7076-3-EXT ED","-2.8901613","-79.0217459"
"SININCAY/REDANILLO","SM5120-8 ED","-2.8913002","-79.0347393"
"SININCAY/REDANILLO","SM5120-7 ED","-2.8920303","-79.0335431"
"SININCAY/REDANILLO","SM1004A-7","-2.9103829","-79.0035759"
"SININCAY/REDANILLO","SM015819-3","-2.846023","-78.8814225"
"SININCAY/REDANILLO","SM4904-3","-2.8774938","-78.9791613"
"SININCAY/REDANILLO","SM1012A-3","-2.8960241","-79.0229082"
"SININCAY/REDANILLO","SM015810-1 Ext","-2.8748408","-78.9359689"
"SININCAY/REDANILLO","SM1008B-7","-2.9035447","-79.0105098"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0814-1","-2.861769","-78.936976"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0814-2","-2.860147","-78.937243"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0814-3","-2.86344","-78.935371"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0814-4","-2.863255","-78.933045"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0816-1","-2.864037","-78.938774"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0816-2","-2.861284","-78.941469"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0816-3 1/16","-2.860084","-78.941373"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-4","-2.857734","-78.939285"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-5","-2.855042","-78.937944"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-6","-2.849205","-78.934728"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-7","-2.8479889","-78.9336133"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-8","-2.850759","-78.93404"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0813-3","-2.857917","-78.938134"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-1","-2.862494","-78.934394"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-8","-2.858213","-78.92984"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-6","-2.860626","-78.93196"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-2","-2.862286","-78.931996"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-7","-2.859238","-78.931819"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-5","-2.859406","-78.928662"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-4","-2.860144","-78.930352"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0812-3","-2.861633","-78.930077"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-1","-2.846882","-78.91192"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-2","-2.843975","-78.911508"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-3","-2.845352","-78.910652"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-4","-2.843175","-78.910436"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-5","-2.841951","-78.908687"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-6","-2.839177","-78.908962"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-7","-2.847936","-78.916738"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0811-8","-2.850816","-78.920768"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-7","-2.844105","-78.90623"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-6","-2.843911","-78.903666"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-5","-2.844604","-78.902339"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-1","-2.844733","-78.900176"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-2","-2.844758","-78.895229"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-3","-2.844619","-78.891283"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-4","-2.84182","-78.891014"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0810-8","-2.842223","-78.90766"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","Ext. SM0810(4)","-2.83757","-78.891493"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-1","-2.863466","-78.940091"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-2","-2.864183","-78.942535"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-5","-2.863485","-78.945295"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-4","-2.866109","-78.943489"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-3","-2.865959","-78.942627"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-6","-2.865885","-78.945648"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-7","-2.866878","-78.947346"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0815-8","-2.869933","-78.948317"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM0818-1","-2.859168","-78.935542"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-1","-2.850998","-78.899819"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-2","-2.849524","-78.896922"
